"URL","src_name_short","src_name_long","name","src_country"
"http://www.dailytelegraph.com.au/entertainment/sydney-confidential/rss","TheDailyTelegraph","The Daily Telegraph","Entertainment","AUS"
"http://www.dailytelegraph.com.au/entertainment/celebrity/rss","TheDailyTelegraph","The Daily Telegraph","Celebrity","AUS"
"http://www.dailytelegraph.com.au/entertainment/music/rss","TheDailyTelegraph","The Daily Telegraph","Music","AUS"
"http://www.dailytelegraph.com.au/lifestyle/rss","TheDailyTelegraph","The Daily Telegraph","Lifestyle","AUS"
"https://www1.cbn.com/rss-cbn-articles-cbnnews.xml","CBN","CBN News","RSS","USA"
"https://www1.cbn.com/rss-cbn-blogs-thebrodyfile.xml","CBN","CBN News","RSS - The Brody File","USA"
"https://www1.cbn.com/rss-cbn-blogs-jerusalemdateline.xml","CBN","CBN News","RSS - Jerusalem Dateline","USA"
"https://www1.cbn.com/rss-cbn-blogs-hurdontheweb.xml","CBN","CBN News","RSS - Hurd on the Web","USA"
"https://www1.cbn.com/rss-cbn-blogs-africamatters.xml","CBN","CBN News","RSS - Africa Matters","USA"
"https://www1.cbn.com/rss-cbn-news-world.xml","CBN","CBN News","RSS - World","USA"
"https://www1.cbn.com/rss-cbn-news-US.xml","CBN","CBN News","RSS - US","USA"
"https://www1.cbn.com/rss-cbn-news-insideisrael.xml","CBN","CBN News","RSS - Inside Israel","USA"
"https://www1.cbn.com/rss-cbn-news-politics.xml","CBN","CBN News","RSS - Politics","USA"
"https://www1.cbn.com/rss-cbn-news-christianworldnews.xml","CBN","CBN News","RSS - Christian World News","USA"
"https://www1.cbn.com/rss-cbn-news-health.xml","CBN","CBN News","RSS - Health and Science","USA"
"https://www1.cbn.com/rss-cbn-news-finance.xml","CBN","CBN News","RSS - Finance","USA"
"http://www.todayonline.com/hot-news/feed","TodayOnline","Today Online","HotNews","SGP"
"http://www.todayonline.com/feed/commentary","TodayOnline","Today Online","Commentary","SGP"
"http://www.todayonline.com/feed/voices","TodayOnline","Today Online","Voices","SGP"
"http://www.todayonline.com/feed/singapore","TodayOnline","Today Online","Singapore","SGP"
"http://www.todayonline.com/feed/daily-focus","TodayOnline","Today Online","DailyFocus","SGP"
"http://www.todayonline.com/feed/china&india","TodayOnline","Today Online","China& India","SGP"
"http://www.todayonline.com/feed/world","TodayOnline","Today Online","World","SGP"
"http://www.todayonline.com/feed/business","TodayOnline","Today Online","Business","SGP"
"http://www.todayonline.com/feed/tech","TodayOnline","Today Online","Tech","SGP"
"http://www.todayonline.com/feed/sports","TodayOnline","Today Online","Sports","SGP"
"http://www.todayonline.com/feed/entertainment","TodayOnline","Today Online","Entertainment","SGP"
"http://www.todayonline.com/feed/lifestyle","TodayOnline","Today Online","Lifestyle","SGP"
"http://www.todayonline.com/feed/blogs","TodayOnline","Today Online","Blogs","SGP"
"http://www.todayonline.com/media_feed/photo_gallery","TodayOnline","Today Online","Photos","SGP"
"http://www.todayonline.com/media_feed/video","TodayOnline","Today Online","Videos","SGP"
"http://feeds.breakingnews.ie/bntopstories","BreakingNews","Breaking News","TopStories","IRL"
"http://feeds.breakingnews.ie/bnireland","BreakingNews","Breaking News","Ireland","IRL"
"http://feeds.breakingnews.ie/bnworld","BreakingNews","Breaking News","World","IRL"
"http://feeds.breakingnews.ie/bnbusiness","BreakingNews","Breaking News","Business","IRL"
"http://feeds.breakingnews.ie/bndiscover","BreakingNews","Breaking News","#Discover","IRL"
"http://feeds.breakingnews.ie/bnbizarre","BreakingNews","Breaking News","Bizarre","IRL"
"http://feeds.breakingnews.ie/bnents","BreakingNews","Breaking News","Entertainment","IRL"
"http://www.eveningexpress.co.uk/feed/","EveningExpress","Evening Express","All News","GBR"
"https://europa.eu/newsroom/press-releases.xml_en","Europa","Europa","Latest Press Releases","BEL"
"http://www.brusselstimes.com/rss-feed?format=feed","TheBrusselsTimes","The Brussels Times","All News","BEL"
"https://www.vrt.be/vrtnieuws/en.rss.articles.xml","VRTNWS","VRT NWS","All News","BEL"
"https://www.economist.com/the-world-this-week/rss.xml","economist","The Economist","World News","GBR"
"https://www.economist.com/europe/rss.xml","economist","The Economist","Europe","GBR"
"https://www.economist.com/britain/rss.xml","economist","The Economist","Britain","GBR"
"https://www.economist.com/united-states/rss.xml","economist","The Economist","United States","GBR"
"https://www.economist.com/the-americas/rss.xml","economist","The Economist","The Americas","GBR"
"https://www.economist.com/middle-east-and-africa/rss.xml","economist","The Economist","Middle East and Africa","GBR"
"https://www.economist.com/asia/rss.xml","economist","The Economist","Asia","GBR"
"https://www.economist.com/china/rss.xml","economist","The Economist","China","GBR"
"https://www.economist.com/international/rss.xml","economist","The Economist","International","GBR"
"https://www.economist.com/business/rss.xml","economist","The Economist","Business","GBR"
"https://www.economist.com/science-and-technology/rss.xml","economist","The Economist","Science and technology","GBR"
"https://www.economist.com/books-and-arts/rss.xml","economist","The Economist","Books and arts","GBR"
"http://feeds.foxnews.com/foxnews/latest","fox","Fox News","Latest Headlines","USA"
"http://feeds.foxnews.com/foxnews/most-popular","fox","Fox News","Most Popular","USA"
"http://feeds.foxnews.com/foxnews/entertainment","fox","Fox News","Entertainment","USA"
"http://feeds.foxnews.com/foxnews/health","fox","Fox News","Health","USA"
"http://feeds.foxnews.com/foxnews/section/lifestyle","fox","Fox News","Lifestyle","USA"
"http://feeds.foxnews.com/foxnews/opinion","fox","Fox News","Opinion","USA"
"http://feeds.foxnews.com/foxnews/politics","fox","Fox News","Politics","USA"
"http://feeds.foxnews.com/foxnews/science","fox","Fox News","Science","USA"
"http://feeds.foxnews.com/foxnews/tech","fox","Fox News","Tech","USA"
"http://feeds.foxnews.com/foxnews/internal/travel/mixed","fox","Fox News","Travel","USA"
"http://feeds.foxnews.com/foxnews/national","fox","Fox News","U.S.","USA"
"http://feeds.foxnews.com/foxnews/world","fox","Fox News","World","USA"
"http://feeds.nbcnews.com/nbcnews/public/news","nbcnews","NBC News","All","USA"
"https://www.huffpost.com/section/books/feed","HUFFPOST","Huffington Post","Books","USA"
"https://www.huffpost.com/section/business/feed","HUFFPOST","Huffington Post","Business","USA"
"https://www.huffpost.com/section/celebrity/feed","HUFFPOST","Huffington Post","Celebrity","USA"
"https://www.huffpost.com/section/college/feed","HUFFPOST","Huffington Post","College","USA"
"https://www.huffpost.com/section/comedy/feed","HUFFPOST","Huffington Post","Comedy","USA"
"https://www.huffpost.com/section/crime/feed","HUFFPOST","Huffington Post","Crime","USA"
"https://www.huffpost.com/section/arts/feed","HUFFPOST","Huffington Post","Culture & Arts","USA"
"https://www.huffpost.com/section/divorce/feed","HUFFPOST","Huffington Post","Divorce","USA"
"https://www.huffpost.com/section/education/feed","HUFFPOST","Huffington Post","Education","USA"
"https://www.huffpost.com/section/entertainment/feed","HUFFPOST","Huffington Post","Entertainment","USA"
"https://www.huffpost.com/section/green/feed","HUFFPOST","Huffington Post","Environment","USA"
"https://www.huffpost.com/section/taste/feed","HUFFPOST","Huffington Post","Food & Drink","USA"
"https://www.huffpost.com/section/health/feed","HUFFPOST","Huffington Post","Health","USA"
"https://www.huffpost.com/section/huffpost-home/feed","HUFFPOST","Huffington Post","Home & Living","USA"
"https://www.huffpost.com/section/huffpost-code/feed","HUFFPOST","Huffington Post","HuffPost Code","USA"
"https://www.huffpost.com/section/huffpost-personal/feed","HUFFPOST","Huffington Post","HuffPost Personal","USA"
"https://www.huffpost.com/section/impact/feed","HUFFPOST","Huffington Post","Impact","USA"
"https://www.huffpost.com/section/media/feed","HUFFPOST","Huffington Post","Media","USA"
"https://www.huffpost.com/section/money/feed","HUFFPOST","Huffington Post","Money","USA"
"https://www.huffpost.com/section/own/feed","HUFFPOST","Huffington Post","OWN","USA"
"https://www.huffpost.com/section/opinion/feed","HUFFPOST","Huffington Post","Opinion","USA"
"https://www.huffpost.com/section/parents/feed","HUFFPOST","Huffington Post","Parenting","USA"
"https://www.huffpost.com/section/politics/feed","HUFFPOST","Huffington Post","Politics","USA"
"https://www.huffpost.com/section/fifty/feed","HUFFPOST","Huffington Post","Post 50","USA"
"https://www.huffpost.com/section/relationships/feed","HUFFPOST","Huffington Post","Relationships","USA"
"https://www.huffpost.com/section/religion/feed","HUFFPOST","Huffington Post","Religion","USA"
"https://www.huffpost.com/section/science/feed","HUFFPOST","Huffington Post","Science","USA"
"https://www.huffpost.com/section/sports/feed","HUFFPOST","Huffington Post","Sports","USA"
"https://www.huffpost.com/section/style/feed","HUFFPOST","Huffington Post","Style & Beauty","USA"
"https://www.huffpost.com/section/tv/feed","HUFFPOST","Huffington Post","TV & Film","USA"
"https://www.huffpost.com/section/technology/feed","HUFFPOST","Huffington Post","Tech","USA"
"https://www.huffpost.com/section/teen/feed","HUFFPOST","Huffington Post","Teen","USA"
"https://www.huffpost.com/section/travel/feed","HUFFPOST","Huffington Post","Travel","USA"
"https://www.huffpost.com/section/us-news/feed","HUFFPOST","Huffington Post","U.S. News","USA"
"https://www.huffpost.com/section/weddings/feed","HUFFPOST","Huffington Post","Weddings","USA"
"https://www.huffpost.com/section/weird-news/feed","HUFFPOST","Huffington Post","Weird News","USA"
"https://www.huffpost.com/section/healthy-living/feed","HUFFPOST","Huffington Post","Wellness","USA"
"https://www.huffpost.com/section/women/feed","HUFFPOST","Huffington Post","Women","USA"
"https://www.huffpost.com/section/worklife/feed","HUFFPOST","Huffington Post","Work/Life","USA"
"https://www.huffpost.com/section/world-news/feed","HUFFPOST","Huffington Post","World News","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&f=rss&_ga=2.61934127.248520087.1564405260-227583218.1564405260","gazette","The Gazette (Colorado Springs)"," All Sections","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=news/local&f=rss","gazette","The Gazette (Colorado Springs)"," Local","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=arts-entertainment*&f=rss","gazette","The Gazette (Colorado Springs)"," Entertainment","USA"
"https://gazette.com/search/?q=&app=calendar&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=calendar*&f=rss","gazette","The Gazette (Colorado Springs)"," ColoradoSprings.com","USA"
"https://gazette.com/search/?q=&app=calendar&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=calendar*&f=rss","gazette","The Gazette (Colorado Springs)"," Event Calendar","USA"
"http://www.coloradosprings.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=dining*&f=rss","gazette","The Gazette (Colorado Springs)"," Dining Guide","USA"
"http://www.coloradosprings.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=movies*&f=rss","gazette","The Gazette (Colorado Springs)"," Cinema Guide","USA"
"http://www.coloradosprings.com/common/rss/rss.phpCommunity+and+Culture","gazette","The Gazette (Colorado Springs)"," Around Town","USA"
"http://www.coloradosprings.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=attractions*&f=rss","gazette","The Gazette (Colorado Springs)"," Travel","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=sports*&f=rss","gazette","The Gazette (Colorado Springs)"," Sports","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=business*&f=rss","gazette","The Gazette (Colorado Springs)"," Business","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=opinion*&f=rss","gazette","The Gazette (Colorado Springs)"," Opinion","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=blogs*&f=rss","gazette","The Gazette (Colorado Springs)"," Blogs","USA"
"http://www.gazette.com/search/?q=&t=article&l=25&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=outthere*&f=rss","gazette","The Gazette (Colorado Springs)"," OutThereColorado.com","USA"
"http://www.csfreshink.com/activity/log/list?fmt=rss","gazette","The Gazette (Colorado Springs)"," CSFreshInk.com","USA"
"http://gazette.com/rss/Parenting","gazette","The Gazette (Colorado Springs)"," PikesPeakParent.com","USA"
